Season,Date,GameID,posteam,DefensiveTeam,qtr,down,ydstogo,yrdline100,PlayType,Yards.Gained,PassLocation,RunLocation,RushAttempt,PassAttempt,QBHit,Touchdown,Fumble,InterceptionThrown,Accepted.Penalty,Penalty.Yards,PenaltyType,PenalizedTeam,PenaltySide
2009,2009-10-04,2009100400,CHI,DET,1,1.0,10,60.0,Run,3,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,1,2.0,7,57.0,Run,3,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,1,3.0,4,54.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,1,4.0,4,54.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,1,1.0,10,35.0,Pass,25,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,1.0,10,10.0,Pass,8,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,2.0,2,2.0,Pass,2,left,,0,1,0,1,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,1.0,8,8.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,2.0,4,4.0,Pass,2,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,3.0,2,2.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,4.0,1,1.0,Pass,1,middle,,0,1,0,1,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,1.0,10,61.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,2.0,8,59.0,Pass,6,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,3.0,2,53.0,Pass,10,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,1.0,10,43.0,Sack,-10,,,0,0,1,0,1,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,2.0,24,57.0,Sack,-2,,,0,0,1,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,3.0,26,59.0,Pass,12,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,4.0,14,47.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,1.0,10,60.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,2.0,10,60.0,Pass,12,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,1.0,10,48.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,2.0,10,48.0,Pass,6,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,2,3.0,4,42.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,1.0,10,38.0,Run,-2,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,2.0,12,40.0,Pass,5,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,3.0,7,35.0,Pass,1,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,4.0,6,34.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,1.0,10,52.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,2.0,9,51.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,3.0,9,51.0,Run,6,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,4.0,3,45.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,1.0,10,19.0,Pass,6,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,2.0,4,13.0,Run,5,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,1.0,8,8.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,2.0,4,4.0,Run,3,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,3.0,1,1.0,Run,-3,,left,1,0,0,0,1,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,4.0,4,4.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,1.0,10,52.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,2.0,10,52.0,Run,2,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,3.0,8,50.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,3,4.0,8,50.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,4,1.0,10,47.0,Pass,3,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,4,2.0,7,44.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,4,1.0,10,37.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,4,2.0,10,37.0,Run,37,,left,1,0,0,1,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,4,1.0,10,48.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,4,2.0,9,47.0,Pass,10,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,4,1.0,10,37.0,Pass,18,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,4,1.0,10,19.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,4,2.0,9,18.0,Run,16,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-04,2009100400,CHI,DET,4,1.0,2,2.0,Run,2,,right,1,0,0,1,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,1.0,10,62.0,Pass,9,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,2.0,1,53.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,3.0,1,53.0,Pass,5,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,1.0,10,48.0,Run,4,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,2.0,6,44.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,3.0,4,42.0,Pass,6,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,1.0,10,36.0,Pass,12,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,1.0,10,24.0,Run,3,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,2.0,7,21.0,Pass,6,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,3.0,1,15.0,Run,2,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,1.0,10,13.0,Run,1,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,2.0,9,12.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,3.0,9,12.0,Pass,0,left,,0,1,0,0,0,1,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,1.0,10,63.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,2.0,20,73.0,Pass,8,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,3.0,7,60.0,Pass,6,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,4.0,1,54.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,1,1.0,10,44.0,Pass,21,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,1.0,10,23.0,Pass,23,left,,0,1,0,1,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,1.0,10,72.0,Run,6,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,2.0,4,66.0,Run,-1,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,3.0,5,67.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,1.0,10,60.0,Pass,0,left,,0,1,0,0,0,1,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,1.0,10,63.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,2.0,9,62.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,3.0,9,62.0,Pass,16,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,1.0,10,46.0,Sack,-3,,,0,0,1,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,2.0,13,49.0,Run,3,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,3.0,10,46.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,2,4.0,10,46.0,Punt,20,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,1.0,10,81.0,Run,4,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,2.0,6,77.0,Pass,5,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,3.0,1,72.0,Run,2,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,1.0,10,70.0,Run,-1,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,2.0,11,71.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,3.0,11,71.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,4.0,4,64.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,1.0,10,60.0,Run,-3,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,2.0,13,63.0,Pass,4,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,3.0,9,59.0,Pass,5,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,4.0,4,54.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,1.0,10,60.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,2.0,10,60.0,Run,12,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,1.0,10,48.0,Run,4,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,2.0,6,44.0,Run,5,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,3.0,1,39.0,Run,5,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,1.0,10,34.0,Run,-1,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,2.0,11,35.0,Pass,24,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,1.0,10,11.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,2.0,10,11.0,Run,2,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,3.0,8,9.0,Pass,8,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,1.0,1,1.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,2.0,1,1.0,Run,0,,middle,1,0,0,0,1,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,3,3.0,1,1.0,Run,0,,left,1,0,0,0,1,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,1.0,10,92.0,Run,30,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,1.0,10,62.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,2.0,10,62.0,Pass,2,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,1.0,10,37.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,2.0,20,47.0,Pass,41,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,1.0,6,6.0,Run,4,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,2.0,2,2.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,3.0,2,2.0,Pass,2,middle,,0,1,0,1,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,1.0,10,88.0,Pass,6,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,2.0,4,82.0,Pass,34,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,1.0,10,48.0,Pass,13,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,1.0,5,30.0,Pass,6,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,1.0,10,24.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,2.0,10,24.0,Sack,-7,,,0,0,1,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,1.0,10,14.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,2.0,25,29.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,3.0,25,29.0,Pass,24,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-18,2009101812,CHI,ATL,4,4.0,6,10.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,1.0,15,76.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,2.0,11,72.0,Pass,5,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,3.0,1,62.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,1.0,10,60.0,Run,5,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,2.0,5,55.0,Pass,7,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,1.0,10,48.0,Run,0,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,2.0,10,48.0,Pass,-4,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,3.0,14,52.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,4.0,7,45.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,1.0,10,71.0,Sack,-10,,,0,0,1,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,1,2.0,20,81.0,Pass,6,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,3.0,14,75.0,Run,6,,right,1,0,0,0,1,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,4.0,12,73.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,1.0,10,73.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,2.0,10,73.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,3.0,10,73.0,Pass,10,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,1.0,10,63.0,Run,2,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,2.0,3,56.0,Pass,18,middle,,0,1,0,0,1,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,1.0,10,81.0,Pass,12,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,1.0,10,69.0,Pass,0,left,,0,1,0,0,0,1,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,1.0,10,74.0,Pass,3,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,2.0,7,71.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,3.0,7,71.0,Pass,17,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,1.0,10,54.0,Pass,18,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,1.0,10,36.0,Spike,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,2.0,15,41.0,Pass,26,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,1.0,10,15.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,2.0,10,15.0,Pass,11,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,2,1.0,4,4.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,1.0,10,73.0,Pass,-2,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,2.0,12,75.0,Pass,3,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,3.0,9,72.0,Pass,9,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,4.0,1,64.0,Run,2,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,1.0,10,62.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,2.0,10,62.0,Pass,17,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,1.0,20,55.0,Run,0,,right,1,0,0,0,1,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,2.0,26,61.0,Pass,5,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,3.0,21,56.0,Pass,16,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,4.0,5,40.0,Pass,0,left,,0,1,0,0,0,1,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,1.0,10,65.0,Run,3,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,2.0,7,62.0,Pass,14,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,1.0,10,48.0,Pass,4,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,3,2.0,6,44.0,Pass,0,middle,,0,1,0,0,0,1,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,1.0,10,60.0,Run,10,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,1.0,10,50.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,2.0,10,50.0,Pass,8,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,3.0,2,42.0,Pass,11,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,1.0,10,31.0,Pass,18,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,1.0,10,13.0,Pass,0,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,2.0,10,13.0,Pass,8,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,3.0,2,5.0,Pass,5,middle,,0,1,0,1,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,1.0,10,72.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,2.0,6,68.0,Pass,3,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,3.0,3,65.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,4.0,3,65.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-10-25,2009102500,CHI,CIN,4,1.0,10,72.0,Run,1,,middle,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,1.0,10,44.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,2.0,8,42.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,3.0,8,42.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,4.0,4,38.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,1.0,15,64.0,Sack,-3,,,0,0,1,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,2.0,18,67.0,Pass,0,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,3.0,18,67.0,Pass,13,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,4.0,5,54.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,1.0,10,68.0,Run,4,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,2.0,6,64.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,3.0,5,63.0,Pass,28,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,1.0,10,35.0,Sack,-10,middle,,0,1,1,0,1,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,2.0,10,35.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,3.0,9,34.0,Run,19,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,1.0,10,15.0,Run,6,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,2.0,9,14.0,Run,-5,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,3.0,14,19.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,4.0,14,19.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,1.0,10,13.0,Run,2,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,2.0,8,11.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,3.0,8,11.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,1,4.0,8,11.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,1.0,10,46.0,Pass,12,middle,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,1.0,10,34.0,Run,4,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,2.0,6,30.0,Pass,3,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,3.0,3,27.0,Pass,6,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,1.0,10,21.0,Run,12,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,1.0,9,9.0,Run,3,,left,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,2.0,6,6.0,Run,3,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,3.0,3,3.0,Sack,-11,,,0,0,1,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,4.0,14,14.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,1.0,10,71.0,Pass,0,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,2.0,10,71.0,Pass,2,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,1.0,10,54.0,Run,0,,right,1,0,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,2.0,10,54.0,Pass,21,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,1.0,10,33.0,Pass,7,left,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,2.0,3,26.0,Pass,12,right,,0,1,0,0,0,0,0,0,,,None
2009,2009-11-01,2009110102,CHI,CLE,2,1.0,10,14.0,Run,1,,left,1,0,0,0,0,0,0,0,,,None
